split,comparison,metric,mean,ci95,lower95,upper95,better_seeds,n
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_robust_mpc_shield,task_success,-0.248438,0.037893,-0.286331,-0.210544,0,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_robust_mpc_shield,deployed_violation,0.228125,0.022095,0.206030,0.250220,10,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_robust_mpc_shield,unshielded_violation,-0.029167,0.008500,-0.037667,-0.020667,0,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_robust_mpc_shield,intervention_rate,-0.050000,0.013628,-0.063628,-0.036372,0,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_robust_mpc_shield,intervention_severity,-0.096823,0.002605,-0.099428,-0.094218,0,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_robust_mpc_shield,filter_dependence,-0.578998,0.006302,-0.585300,-0.572696,0,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_robust_mpc_shield,boundary_f1,-0.015659,0.005735,-0.021394,-0.009924,1,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_robust_mpc_shield,boundary_ece,-0.052973,0.019241,-0.072214,-0.033732,0,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_robust_mpc_shield,transfer_violation,-0.184896,0.028276,-0.213172,-0.156620,0,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_robust_mpc_shield,recovery_success,-0.241667,0.026013,-0.267680,-0.215654,0,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_robust_mpc_shield,robust_utility,-0.252473,0.044651,-0.297124,-0.207822,0,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_robust_mpc_shield,mechanism_utility,0.304015,0.014055,0.289959,0.318070,10,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_robust_mpc_shield,action_regret,0.006980,0.011309,-0.004330,0.018289,9,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_conformal_uncertainty_shield,task_success,-0.129167,0.033333,-0.162500,-0.095833,0,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_conformal_uncertainty_shield,deployed_violation,0.154167,0.032073,0.122094,0.186239,10,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_conformal_uncertainty_shield,unshielded_violation,-0.033854,0.012479,-0.046334,-0.021375,1,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_conformal_uncertainty_shield,intervention_rate,-0.047396,0.009061,-0.056456,-0.038335,0,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_conformal_uncertainty_shield,intervention_severity,-0.155828,0.002019,-0.157847,-0.153808,0,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_conformal_uncertainty_shield,filter_dependence,-0.640708,0.005224,-0.645932,-0.635484,0,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_conformal_uncertainty_shield,boundary_f1,-0.015228,0.006291,-0.021519,-0.008937,1,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_conformal_uncertainty_shield,boundary_ece,-0.180597,0.007478,-0.188075,-0.173119,0,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_conformal_uncertainty_shield,transfer_violation,-0.196875,0.020177,-0.217052,-0.176698,0,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_conformal_uncertainty_shield,recovery_success,-0.177083,0.028954,-0.206037,-0.148130,0,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_conformal_uncertainty_shield,robust_utility,-0.052666,0.046845,-0.099511,-0.005821,2,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_conformal_uncertainty_shield,mechanism_utility,0.351510,0.011380,0.340130,0.362890,10,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_conformal_uncertainty_shield,action_regret,-0.062967,0.014350,-0.077317,-0.048617,0,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_recovery_policy_shield,task_success,-0.184896,0.030024,-0.214920,-0.154872,0,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_recovery_policy_shield,deployed_violation,0.111458,0.033173,0.078285,0.144632,9,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_recovery_policy_shield,unshielded_violation,-0.024479,0.011987,-0.036467,-0.012492,1,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_recovery_policy_shield,intervention_rate,0.009375,0.017203,-0.007828,0.026579,5,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_recovery_policy_shield,intervention_severity,-0.042196,0.002937,-0.045133,-0.039259,0,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_recovery_policy_shield,filter_dependence,-0.392396,0.007507,-0.399902,-0.384889,0,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_recovery_policy_shield,boundary_f1,0.005750,0.009164,-0.003413,0.014914,7,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_recovery_policy_shield,boundary_ece,-0.035217,0.009227,-0.044445,-0.025990,0,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_recovery_policy_shield,transfer_violation,-0.123438,0.019903,-0.143340,-0.103535,0,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_recovery_policy_shield,recovery_success,-0.122396,0.034810,-0.157206,-0.087586,0,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_recovery_policy_shield,robust_utility,-0.169022,0.049845,-0.218867,-0.119176,0,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_recovery_policy_shield,mechanism_utility,0.205768,0.014299,0.191469,0.220067,10,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_recovery_policy_shield,action_regret,0.006763,0.015815,-0.009052,0.022578,7,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_shielded_behavior_cloning,task_success,0.106250,0.029240,0.077010,0.135490,10,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_shielded_behavior_cloning,deployed_violation,-0.190104,0.037500,-0.227604,-0.152604,0,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_shielded_behavior_cloning,unshielded_violation,-0.026042,0.014356,-0.040398,-0.011686,1,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_shielded_behavior_cloning,intervention_rate,0.176042,0.013594,0.162448,0.189636,10,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_shielded_behavior_cloning,intervention_severity,0.031026,0.002182,0.028844,0.033209,10,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_shielded_behavior_cloning,filter_dependence,-0.081058,0.007100,-0.088158,-0.073958,0,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_shielded_behavior_cloning,boundary_f1,0.078301,0.017376,0.060925,0.095677,10,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_shielded_behavior_cloning,boundary_ece,-0.077226,0.008959,-0.086185,-0.068267,0,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_shielded_behavior_cloning,transfer_violation,-0.139583,0.023368,-0.162951,-0.116215,0,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_shielded_behavior_cloning,recovery_success,0.158333,0.029477,0.128857,0.187810,10,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_shielded_behavior_cloning,robust_utility,0.240606,0.047330,0.193276,0.287936,10,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_shielded_behavior_cloning,mechanism_utility,0.101685,0.014065,0.087620,0.115750,10,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_shielded_behavior_cloning,action_regret,-0.109825,0.015695,-0.125521,-0.094130,0,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_lagrangian_safe_rl,task_success,0.071875,0.030083,0.041791,0.101958,10,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_lagrangian_safe_rl,deployed_violation,-0.168229,0.033342,-0.201571,-0.134887,0,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_lagrangian_safe_rl,unshielded_violation,-0.012500,0.009405,-0.021905,-0.003095,2,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_lagrangian_safe_rl,intervention_rate,0.199479,0.023131,0.176348,0.222611,10,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_lagrangian_safe_rl,intervention_severity,0.047984,0.003375,0.044610,0.051359,10,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_lagrangian_safe_rl,filter_dependence,-0.043560,0.008230,-0.051790,-0.035330,0,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_lagrangian_safe_rl,boundary_f1,0.092241,0.010954,0.081287,0.103195,10,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_lagrangian_safe_rl,boundary_ece,-0.107267,0.008825,-0.116093,-0.098442,0,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_lagrangian_safe_rl,transfer_violation,-0.130729,0.020835,-0.151564,-0.109894,0,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_lagrangian_safe_rl,recovery_success,0.144271,0.023676,0.120595,0.167947,10,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_lagrangian_safe_rl,robust_utility,0.178508,0.042601,0.135908,0.221109,10,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_lagrangian_safe_rl,mechanism_utility,0.066888,0.007749,0.059138,0.074637,10,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_lagrangian_safe_rl,action_regret,-0.085598,0.013370,-0.098969,-0.072228,0,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_adversarial_safety_critic,task_success,0.115625,0.036926,0.078699,0.152551,9,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_adversarial_safety_critic,deployed_violation,-0.157292,0.035747,-0.193039,-0.121545,0,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_adversarial_safety_critic,unshielded_violation,-0.006771,0.015373,-0.022144,0.008602,5,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_adversarial_safety_critic,intervention_rate,0.239063,0.026465,0.212597,0.265528,10,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_adversarial_safety_critic,intervention_severity,0.036737,0.004383,0.032354,0.041120,10,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_adversarial_safety_critic,filter_dependence,-0.040133,0.010839,-0.050972,-0.029294,0,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_adversarial_safety_critic,boundary_f1,0.122459,0.024514,0.097945,0.146973,10,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_adversarial_safety_critic,boundary_ece,-0.165400,0.012935,-0.178335,-0.152465,0,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_adversarial_safety_critic,transfer_violation,-0.110416,0.024100,-0.134516,-0.086317,0,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_adversarial_safety_critic,recovery_success,0.150000,0.030160,0.119840,0.180160,10,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_adversarial_safety_critic,robust_utility,0.218808,0.050536,0.168272,0.269345,10,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_adversarial_safety_critic,mechanism_utility,0.056256,0.021284,0.034972,0.077540,10,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_adversarial_safety_critic,action_regret,-0.089262,0.015548,-0.104809,-0.073714,0,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_safety_filter_distillation,task_success,0.016146,0.036473,-0.020328,0.052619,6,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_safety_filter_distillation,deployed_violation,-0.038021,0.033377,-0.071398,-0.004644,4,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_safety_filter_distillation,unshielded_violation,-0.014062,0.010979,-0.025041,-0.003083,2,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_safety_filter_distillation,intervention_rate,-0.014063,0.013007,-0.027069,-0.001056,3,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_safety_filter_distillation,intervention_severity,0.008363,0.002024,0.006340,0.010387,10,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_safety_filter_distillation,filter_dependence,-0.073535,0.003723,-0.077258,-0.069812,0,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_safety_filter_distillation,boundary_f1,0.000886,0.007192,-0.006306,0.008077,5,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_safety_filter_distillation,boundary_ece,-0.028774,0.011293,-0.040067,-0.017480,1,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_safety_filter_distillation,transfer_violation,-0.095833,0.019500,-0.115333,-0.076333,0,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_safety_filter_distillation,recovery_success,0.022917,0.028396,-0.005479,0.051313,6,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_safety_filter_distillation,robust_utility,0.055070,0.050536,0.004534,0.105606,7,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_safety_filter_distillation,mechanism_utility,0.070676,0.012493,0.058183,0.083169,10,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_safety_filter_distillation,action_regret,-0.036315,0.015249,-0.051563,-0.021066,2,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_boundary_learning_filter_v4,task_success,0.055208,0.027569,0.027639,0.082777,9,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_boundary_learning_filter_v4,deployed_violation,-0.072917,0.024912,-0.097829,-0.048004,0,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_boundary_learning_filter_v4,unshielded_violation,-0.008334,0.020765,-0.029099,0.012432,3,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_boundary_learning_filter_v4,intervention_rate,0.021875,0.022042,-0.000167,0.043917,7,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_boundary_learning_filter_v4,intervention_severity,0.011069,0.003447,0.007622,0.014516,10,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_boundary_learning_filter_v4,filter_dependence,-0.053368,0.006893,-0.060260,-0.046475,0,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_boundary_learning_filter_v4,boundary_f1,0.012418,0.011777,0.000641,0.024195,8,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_boundary_learning_filter_v4,boundary_ece,-0.034359,0.023603,-0.057962,-0.010756,2,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_boundary_learning_filter_v4,transfer_violation,-0.056771,0.023597,-0.080368,-0.033173,1,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_boundary_learning_filter_v4,recovery_success,0.058854,0.016037,0.042818,0.074891,10,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_boundary_learning_filter_v4,robust_utility,0.111650,0.033959,0.077691,0.145609,10,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_boundary_learning_filter_v4,mechanism_utility,0.046689,0.019431,0.027258,0.066121,10,10
actuator_lag_shift,counterfactual_boundary_learning_filter_v5_minus_boundary_learning_filter_v4,action_regret,-0.046387,0.010034,-0.056420,-0.036353,0,10
combined_safety_stress,counterfactual_boundary_learning_filter_v5_minus_unfiltered_policy,task_success,0.167708,0.020291,0.147417,0.188000,10,10
combined_safety_stress,counterfactual_boundary_learning_filter_v5_minus_unfiltered_policy,deployed_violation,-0.391146,0.030793,-0.421938,-0.360353,0,10
combined_safety_stress,counterfactual_boundary_learning_filter_v5_minus_unfiltered_policy,unshielded_violation,-0.020833,0.008052,-0.028886,-0.012781,0,10
combined_safety_stress,counterfactual_boundary_learning_filter_v5_minus_unfiltered_policy,intervention_rate,0.994271,0.003865,0.990406,0.998136,10,10
combined_safety_stress,counterfactual_boundary_learning_filter_v5_minus_unfiltered_policy,intervention_severity,0.166091,0.000668,0.165423,0.166759,10,10
combined_safety_stress,counterfactual_boundary_learning_filter_v5_minus_unfiltered_policy,filter_dependence,0.267546,0.002089,0.265457,0.269635,10,10
combined_safety_stress,counterfactual_boundary_learning_filter_v5_minus_unfiltered_policy,boundary_f1,0.928200,0.010979,0.917221,0.939179,10,10
combined_safety_stress,counterfactual_boundary_learning_filter_v5_minus_unfiltered_policy,boundary_ece,-0.570985,0.010172,-0.581157,-0.560813,0,10
combined_safety_stress,counterfactual_boundary_learning_filter_v5_minus_unfiltered_policy,transfer_violation,-0.141146,0.017381,-0.158527,-0.123765,0,10
combined_safety_stress,counterfactual_boundary_learning_filter_v5_minus_unfiltered_policy,recovery_success,0.372917,0.022633,0.350284,0.395550,10,10
combined_safety_stress,counterfactual_boundary_learning_filter_v5_minus_unfiltered_policy,robust_utility,0.325616,0.035060,0.290556,0.360676,10,10
combined_safety_stress,counterfactual_boundary_learning_filter_v5_minus_unfiltered_policy,mechanism_utility,-0.046370,0.009731,-0.056101,-0.036639,0,10
combined_safety_stress,counterfactual_boundary_learning_filter_v5_minus_unfiltered_policy,action_regret,-0.139906,0.012463,-0.152369,-0.127444,0,10
combined_safety_stress,counterfactual_boundary_learning_filter_v5_minus_action_clipping_filter,task_success,0.089063,0.023987,0.065076,0.113049,10,10
combined_safety_stress,counterfactual_boundary_learning_filter_v5_minus_action_clipping_filter,deployed_violation,-0.085417,0.029081,-0.114498,-0.056335,0,10
combined_safety_stress,counterfactual_boundary_learning_filter_v5_minus_action_clipping_filter,unshielded_violation,-0.023437,0.011714,-0.035151,-0.011724,1,10
combined_safety_stress,counterfactual_boundary_learning_filter_v5_minus_action_clipping_filter,intervention_rate,0.015625,0.004812,0.010813,0.020437,9,10
combined_safety_stress,counterfactual_boundary_learning_filter_v5_minus_action_clipping_filter,intervention_severity,-0.088237,0.001382,-0.089618,-0.086855,0,10
combined_safety_stress,counterfactual_boundary_learning_filter_v5_minus_action_clipping_filter,filter_dependence,-0.541168,0.004697,-0.545864,-0.536471,0,10
combined_safety_stress,counterfactual_boundary_learning_filter_v5_minus_action_clipping_filter,boundary_f1,0.007321,0.003555,0.003767,0.010876,9,10
combined_safety_stress,counterfactual_boundary_learning_filter_v5_minus_action_clipping_filter,boundary_ece,-0.083593,0.011741,-0.095334,-0.071852,0,10
combined_safety_stress,counterfactual_boundary_learning_filter_v5_minus_action_clipping_filter,transfer_violation,-0.139583,0.015504,-0.155087,-0.124079,0,10
combined_safety_stress,counterfactual_boundary_learning_filter_v5_minus_action_clipping_filter,recovery_success,0.052604,0.024606,0.027998,0.077210,9,10
combined_safety_stress,counterfactual_boundary_learning_filter_v5_minus_action_clipping_filter,robust_utility,0.286151,0.036928,0.249223,0.323079,10,10
combined_safety_stress,counterfactual_boundary_learning_filter_v5_minus_action_clipping_filter,mechanism_utility,0.287600,0.013811,0.273789,0.301412,10,10
combined_safety_stress,counterfactual_boundary_learning_filter_v5_minus_action_clipping_filter,action_regret,-0.169968,0.012213,-0.182181,-0.157756,0,10
combined_safety_stress,counterfactual_boundary_learning_filter_v5_minus_geometric_projection_filter,task_success,0.040625,0.023614,0.017011,0.064240,9,10
combined_safety_stress,counterfactual_boundary_learning_filter_v5_minus_geometric_projection_filter,deployed_violation,-0.022396,0.034469,-0.056865,0.012073,2,10
combined_safety_stress,counterfactual_boundary_learning_filter_v5_minus_geometric_projection_filter,unshielded_violation,-0.019271,0.011890,-0.031161,-0.007381,2,10
combined_safety_stress,counterfactual_boundary_learning_filter_v5_minus_geometric_projection_filter,intervention_rate,0.106250,0.016474,0.089776,0.122724,10,10
