split,method,metric,mean,ci95,n
combined_safety_stress,unfiltered_policy,action_regret,0.702271,0.003589,10
combined_safety_stress,unfiltered_policy,boundary_ece,0.683183,0.018035,10
combined_safety_stress,unfiltered_policy,boundary_f1,0.000000,0.000000,10
combined_safety_stress,unfiltered_policy,deployed_violation,0.954687,0.008342,10
combined_safety_stress,unfiltered_policy,filter_dependence,0.000000,0.000000,10
combined_safety_stress,unfiltered_policy,intervention_rate,0.000000,0.000000,10
combined_safety_stress,unfiltered_policy,intervention_severity,0.000000,0.000000,10
combined_safety_stress,unfiltered_policy,mechanism_utility,-0.011842,0.012466,10
combined_safety_stress,unfiltered_policy,recovery_success,0.000000,0.000000,10
combined_safety_stress,unfiltered_policy,robust_utility,-0.649936,0.010696,10
combined_safety_stress,unfiltered_policy,task_success,0.016146,0.006537,10
combined_safety_stress,unfiltered_policy,transfer_violation,0.959896,0.005283,10
combined_safety_stress,unfiltered_policy,unshielded_violation,0.953646,0.011229,10
constraint_shift,action_clipping_filter,action_regret,0.679096,0.010374,10
constraint_shift,action_clipping_filter,boundary_ece,0.155747,0.014652,10
constraint_shift,action_clipping_filter,boundary_f1,0.828478,0.016407,10
constraint_shift,action_clipping_filter,deployed_violation,0.567708,0.025236,10
constraint_shift,action_clipping_filter,filter_dependence,0.734763,0.010903,10
constraint_shift,action_clipping_filter,intervention_rate,0.923437,0.011393,10
constraint_shift,action_clipping_filter,intervention_severity,0.225805,0.002538,10
constraint_shift,action_clipping_filter,mechanism_utility,-0.211086,0.017207,10
constraint_shift,action_clipping_filter,recovery_success,0.325521,0.024738,10
constraint_shift,action_clipping_filter,robust_utility,-0.467955,0.026498,10
constraint_shift,action_clipping_filter,task_success,0.160938,0.012405,10
constraint_shift,action_clipping_filter,transfer_violation,0.894271,0.015671,10
constraint_shift,action_clipping_filter,unshielded_violation,0.877083,0.010995,10
constraint_shift,adversarial_safety_critic,action_regret,0.600307,0.006448,10
constraint_shift,adversarial_safety_critic,boundary_ece,0.285495,0.019572,10
constraint_shift,adversarial_safety_critic,boundary_f1,0.660351,0.013894,10
constraint_shift,adversarial_safety_critic,deployed_violation,0.663542,0.018019,10
constraint_shift,adversarial_safety_critic,filter_dependence,0.240900,0.007513,10
constraint_shift,adversarial_safety_critic,intervention_rate,0.592188,0.017421,10
constraint_shift,adversarial_safety_critic,intervention_severity,0.090733,0.002660,10
constraint_shift,adversarial_safety_critic,mechanism_utility,0.057916,0.025956,10
constraint_shift,adversarial_safety_critic,recovery_success,0.193750,0.026828,10
constraint_shift,adversarial_safety_critic,robust_utility,-0.389523,0.016321,10
constraint_shift,adversarial_safety_critic,task_success,0.158333,0.009528,10
constraint_shift,adversarial_safety_critic,transfer_violation,0.781771,0.019809,10
constraint_shift,adversarial_safety_critic,unshielded_violation,0.846875,0.020821,10
constraint_shift,boundary_learning_filter_v4,action_regret,0.548121,0.014743,10
constraint_shift,boundary_learning_filter_v4,boundary_ece,0.127114,0.017254,10
constraint_shift,boundary_learning_filter_v4,boundary_f1,0.820696,0.018622,10
constraint_shift,boundary_learning_filter_v4,deployed_violation,0.543229,0.034097,10
constraint_shift,boundary_learning_filter_v4,filter_dependence,0.288604,0.004278,10
constraint_shift,boundary_learning_filter_v4,intervention_rate,0.889583,0.007878,10
constraint_shift,boundary_learning_filter_v4,intervention_severity,0.125840,0.001263,10
constraint_shift,boundary_learning_filter_v4,mechanism_utility,0.058765,0.020040,10
constraint_shift,boundary_learning_filter_v4,recovery_success,0.322917,0.035915,10
constraint_shift,boundary_learning_filter_v4,robust_utility,-0.250460,0.043068,10
constraint_shift,boundary_learning_filter_v4,task_success,0.236979,0.025339,10
constraint_shift,boundary_learning_filter_v4,transfer_violation,0.721354,0.021748,10
constraint_shift,boundary_learning_filter_v4,unshielded_violation,0.846354,0.014296,10
constraint_shift,cbf_safety_filter,action_regret,0.549105,0.008954,10
constraint_shift,cbf_safety_filter,boundary_ece,0.192719,0.021887,10
constraint_shift,cbf_safety_filter,boundary_f1,0.842999,0.015364,10
constraint_shift,cbf_safety_filter,deployed_violation,0.303646,0.024398,10
constraint_shift,cbf_safety_filter,filter_dependence,0.838901,0.010992,10
constraint_shift,cbf_safety_filter,intervention_rate,0.965104,0.009137,10
constraint_shift,cbf_safety_filter,intervention_severity,0.246596,0.002685,10
constraint_shift,cbf_safety_filter,mechanism_utility,-0.231195,0.024828,10
constraint_shift,cbf_safety_filter,recovery_success,0.567187,0.018973,10
constraint_shift,cbf_safety_filter,robust_utility,-0.039505,0.024973,10
constraint_shift,cbf_safety_filter,task_success,0.439583,0.017364,10
constraint_shift,cbf_safety_filter,transfer_violation,0.888021,0.019264,10
constraint_shift,cbf_safety_filter,unshielded_violation,0.871875,0.019019,10
constraint_shift,conformal_uncertainty_shield,action_regret,0.567257,0.009397,10
constraint_shift,conformal_uncertainty_shield,boundary_ece,0.273044,0.019990,10
constraint_shift,conformal_uncertainty_shield,boundary_f1,0.848644,0.013931,10
constraint_shift,conformal_uncertainty_shield,deployed_violation,0.314583,0.024071,10
constraint_shift,conformal_uncertainty_shield,filter_dependence,0.875829,0.007153,10
constraint_shift,conformal_uncertainty_shield,intervention_rate,0.976042,0.005734,10
constraint_shift,conformal_uncertainty_shield,intervention_severity,0.295317,0.001612,10
constraint_shift,conformal_uncertainty_shield,mechanism_utility,-0.256058,0.019773,10
constraint_shift,conformal_uncertainty_shield,recovery_success,0.563021,0.023251,10
constraint_shift,conformal_uncertainty_shield,robust_utility,-0.099318,0.026679,10
constraint_shift,conformal_uncertainty_shield,task_success,0.408333,0.016474,10
constraint_shift,conformal_uncertainty_shield,transfer_violation,0.873437,0.017685,10
constraint_shift,conformal_uncertainty_shield,unshielded_violation,0.877604,0.014051,10
constraint_shift,counterfactual_boundary_learning_filter_v5,action_regret,0.494870,0.008582,10
constraint_shift,counterfactual_boundary_learning_filter_v5,boundary_ece,0.112121,0.017014,10
constraint_shift,counterfactual_boundary_learning_filter_v5,boundary_f1,0.824087,0.019827,10
constraint_shift,counterfactual_boundary_learning_filter_v5,deployed_violation,0.456771,0.014034,10
constraint_shift,counterfactual_boundary_learning_filter_v5,filter_dependence,0.238569,0.003866,10
constraint_shift,counterfactual_boundary_learning_filter_v5,intervention_rate,0.921875,0.010868,10
constraint_shift,counterfactual_boundary_learning_filter_v5,intervention_severity,0.138566,0.001872,10
constraint_shift,counterfactual_boundary_learning_filter_v5,mechanism_utility,0.097176,0.018176,10
constraint_shift,counterfactual_boundary_learning_filter_v5,recovery_success,0.391146,0.013649,10
constraint_shift,counterfactual_boundary_learning_filter_v5,robust_utility,-0.114743,0.031629,10
constraint_shift,counterfactual_boundary_learning_filter_v5,task_success,0.308333,0.024481,10
constraint_shift,counterfactual_boundary_learning_filter_v5,transfer_violation,0.679167,0.019140,10
constraint_shift,counterfactual_boundary_learning_filter_v5,unshielded_violation,0.841146,0.013375,10
constraint_shift,geometric_projection_filter,action_regret,0.618889,0.013683,10
constraint_shift,geometric_projection_filter,boundary_ece,0.220599,0.016768,10
constraint_shift,geometric_projection_filter,boundary_f1,0.753256,0.015924,10
constraint_shift,geometric_projection_filter,deployed_violation,0.532813,0.036745,10
constraint_shift,geometric_projection_filter,filter_dependence,0.576392,0.013770,10
constraint_shift,geometric_projection_filter,intervention_rate,0.760417,0.020016,10
constraint_shift,geometric_projection_filter,intervention_severity,0.156580,0.004391,10
constraint_shift,geometric_projection_filter,mechanism_utility,-0.136185,0.017624,10
constraint_shift,geometric_projection_filter,recovery_success,0.354687,0.036122,10
constraint_shift,geometric_projection_filter,robust_utility,-0.319702,0.038619,10
constraint_shift,geometric_projection_filter,task_success,0.232812,0.019192,10
constraint_shift,geometric_projection_filter,transfer_violation,0.882291,0.015459,10
constraint_shift,geometric_projection_filter,unshielded_violation,0.879687,0.012498,10
constraint_shift,lagrangian_safe_rl,action_regret,0.595916,0.008286,10
constraint_shift,lagrangian_safe_rl,boundary_ece,0.216770,0.019040,10
constraint_shift,lagrangian_safe_rl,boundary_f1,0.724993,0.017475,10
constraint_shift,lagrangian_safe_rl,deployed_violation,0.647917,0.018463,10
constraint_shift,lagrangian_safe_rl,filter_dependence,0.270441,0.008127,10
constraint_shift,lagrangian_safe_rl,intervention_rate,0.695312,0.019798,10
constraint_shift,lagrangian_safe_rl,intervention_severity,0.089634,0.002567,10
constraint_shift,lagrangian_safe_rl,mechanism_utility,0.031026,0.017996,10
constraint_shift,lagrangian_safe_rl,recovery_success,0.213021,0.013218,10
constraint_shift,lagrangian_safe_rl,robust_utility,-0.355102,0.024917,10
constraint_shift,lagrangian_safe_rl,task_success,0.188021,0.014473,10
constraint_shift,lagrangian_safe_rl,transfer_violation,0.807812,0.014632,10
constraint_shift,lagrangian_safe_rl,unshielded_violation,0.856250,0.015309,10
constraint_shift,oracle_boundary_teacher,action_regret,0.298472,0.006395,10
constraint_shift,oracle_boundary_teacher,boundary_ece,0.048625,0.010732,10
constraint_shift,oracle_boundary_teacher,boundary_f1,0.855598,0.014724,10
constraint_shift,oracle_boundary_teacher,deployed_violation,0.126563,0.011793,10
constraint_shift,oracle_boundary_teacher,filter_dependence,0.166190,0.001255,10
constraint_shift,oracle_boundary_teacher,intervention_rate,0.998438,0.001559,10
constraint_shift,oracle_boundary_teacher,intervention_severity,0.087917,0.000182,10
constraint_shift,oracle_boundary_teacher,mechanism_utility,0.225536,0.025730,10
constraint_shift,oracle_boundary_teacher,recovery_success,0.679167,0.017563,10
constraint_shift,oracle_boundary_teacher,robust_utility,0.363045,0.024952,10
constraint_shift,oracle_boundary_teacher,task_success,0.536979,0.021275,10
constraint_shift,oracle_boundary_teacher,transfer_violation,0.558333,0.025180,10
constraint_shift,oracle_boundary_teacher,unshielded_violation,0.803125,0.019536,10
constraint_shift,recovery_policy_shield,action_regret,0.498698,0.010936,10
constraint_shift,recovery_policy_shield,boundary_ece,0.139987,0.019087,10
constraint_shift,recovery_policy_shield,boundary_f1,0.824432,0.015579,10
constraint_shift,recovery_policy_shield,deployed_violation,0.366667,0.026323,10
constraint_shift,recovery_policy_shield,filter_dependence,0.620367,0.007541,10
constraint_shift,recovery_policy_shield,intervention_rate,0.905208,0.007424,10
constraint_shift,recovery_policy_shield,intervention_severity,0.178031,0.001679,10
constraint_shift,recovery_policy_shield,mechanism_utility,-0.102585,0.023679,10
constraint_shift,recovery_policy_shield,recovery_success,0.490104,0.021918,10
constraint_shift,recovery_policy_shield,robust_utility,0.015212,0.029976,10
constraint_shift,recovery_policy_shield,task_success,0.465625,0.017095,10
constraint_shift,recovery_policy_shield,transfer_violation,0.810417,0.014612,10
constraint_shift,recovery_policy_shield,unshielded_violation,0.860417,0.017000,10
constraint_shift,robust_mpc_shield,action_regret,0.494247,0.010444,10
constraint_shift,robust_mpc_shield,boundary_ece,0.152593,0.023998,10
constraint_shift,robust_mpc_shield,boundary_f1,0.849522,0.012750,10
constraint_shift,robust_mpc_shield,deployed_violation,0.240625,0.022458,10
constraint_shift,robust_mpc_shield,filter_dependence,0.814359,0.005442,10
constraint_shift,robust_mpc_shield,intervention_rate,0.978125,0.007730,10
constraint_shift,robust_mpc_shield,intervention_severity,0.234182,0.002020,10
constraint_shift,robust_mpc_shield,mechanism_utility,-0.218218,0.027982,10
constraint_shift,robust_mpc_shield,recovery_success,0.641667,0.014259,10
constraint_shift,robust_mpc_shield,robust_utility,0.115032,0.034607,10
constraint_shift,robust_mpc_shield,task_success,0.541146,0.025394,10
constraint_shift,robust_mpc_shield,transfer_violation,0.866146,0.023676,10
constraint_shift,robust_mpc_shield,unshielded_violation,0.881771,0.019131,10
constraint_shift,safety_filter_distillation,action_regret,0.547352,0.008066,10
constraint_shift,safety_filter_distillation,boundary_ece,0.156600,0.021792,10
constraint_shift,safety_filter_distillation,boundary_f1,0.822564,0.016200,10
constraint_shift,safety_filter_distillation,deployed_violation,0.530729,0.018851,10
constraint_shift,safety_filter_distillation,filter_dependence,0.302719,0.004104,10
constraint_shift,safety_filter_distillation,intervention_rate,0.908854,0.007797,10
constraint_shift,safety_filter_distillation,intervention_severity,0.125352,0.001063,10
constraint_shift,safety_filter_distillation,mechanism_utility,0.031906,0.021736,10
constraint_shift,safety_filter_distillation,recovery_success,0.338021,0.013734,10
constraint_shift,safety_filter_distillation,robust_utility,-0.223626,0.022783,10
constraint_shift,safety_filter_distillation,task_success,0.258854,0.013530,10
constraint_shift,safety_filter_distillation,transfer_violation,0.756771,0.020306,10
constraint_shift,safety_filter_distillation,unshielded_violation,0.857813,0.016036,10
constraint_shift,shielded_behavior_cloning,action_regret,0.618098,0.007514,10
constraint_shift,shielded_behavior_cloning,boundary_ece,0.185776,0.013003,10
constraint_shift,shielded_behavior_cloning,boundary_f1,0.746884,0.017984,10
constraint_shift,shielded_behavior_cloning,deployed_violation,0.679167,0.011408,10
constraint_shift,shielded_behavior_cloning,filter_dependence,0.313758,0.006618,10
constraint_shift,shielded_behavior_cloning,intervention_rate,0.736458,0.012931,10
constraint_shift,shielded_behavior_cloning,intervention_severity,0.108825,0.002015,10
constraint_shift,shielded_behavior_cloning,mechanism_utility,0.000818,0.018565,10
constraint_shift,shielded_behavior_cloning,recovery_success,0.206250,0.012475,10
constraint_shift,shielded_behavior_cloning,robust_utility,-0.393208,0.028297,10
constraint_shift,shielded_behavior_cloning,task_success,0.184375,0.022582,10
constraint_shift,shielded_behavior_cloning,transfer_violation,0.823438,0.012682,10
constraint_shift,shielded_behavior_cloning,unshielded_violation,0.860938,0.013784,10
constraint_shift,unfiltered_policy,action_regret,0.667625,0.006684,10
constraint_shift,unfiltered_policy,boundary_ece,0.576979,0.020697,10
constraint_shift,unfiltered_policy,boundary_f1,0.000000,0.000000,10
constraint_shift,unfiltered_policy,deployed_violation,0.873437,0.015448,10
constraint_shift,unfiltered_policy,filter_dependence,0.000000,0.000000,10
constraint_shift,unfiltered_policy,intervention_rate,0.000000,0.000000,10
constraint_shift,unfiltered_policy,intervention_severity,0.000000,0.000000,10
constraint_shift,unfiltered_policy,mechanism_utility,0.079227,0.020157,10
constraint_shift,unfiltered_policy,recovery_success,0.000000,0.000000,10
constraint_shift,unfiltered_policy,robust_utility,-0.554039,0.020010,10
constraint_shift,unfiltered_policy,task_success,0.059375,0.012288,10
constraint_shift,unfiltered_policy,transfer_violation,0.895313,0.016976,10
constraint_shift,unfiltered_policy,unshielded_violation,0.885417,0.016670,10
contact_mode_shift,action_clipping_filter,action_regret,0.688753,0.011089,10
contact_mode_shift,action_clipping_filter,boundary_ece,0.157926,0.017937,10
contact_mode_shift,action_clipping_filter,boundary_f1,0.853140,0.016134,10
contact_mode_shift,action_clipping_filter,deployed_violation,0.583854,0.029210,10
contact_mode_shift,action_clipping_filter,filter_dependence,0.758681,0.011613,10
contact_mode_shift,action_clipping_filter,intervention_rate,0.945313,0.013375,10
contact_mode_shift,action_clipping_filter,intervention_severity,0.234230,0.003238,10
contact_mode_shift,action_clipping_filter,mechanism_utility,-0.264232,0.008677,10
contact_mode_shift,action_clipping_filter,recovery_success,0.347917,0.027383,10
contact_mode_shift,action_clipping_filter,robust_utility,-0.485882,0.026825,10
contact_mode_shift,action_clipping_filter,task_success,0.160417,0.011162,10
contact_mode_shift,action_clipping_filter,transfer_violation,0.927604,0.009436,10
contact_mode_shift,action_clipping_filter,unshielded_violation,0.909375,0.008223,10
contact_mode_shift,adversarial_safety_critic,action_regret,0.610356,0.011317,10
contact_mode_shift,adversarial_safety_critic,boundary_ece,0.275028,0.017338,10
contact_mode_shift,adversarial_safety_critic,boundary_f1,0.744653,0.017644,10
contact_mode_shift,adversarial_safety_critic,deployed_violation,0.658854,0.027529,10
contact_mode_shift,adversarial_safety_critic,filter_dependence,0.290629,0.006131,10
contact_mode_shift,adversarial_safety_critic,intervention_rate,0.706771,0.014600,10
contact_mode_shift,adversarial_safety_critic,intervention_severity,0.110172,0.002302,10
contact_mode_shift,adversarial_safety_critic,mechanism_utility,-0.015243,0.017410,10
contact_mode_shift,adversarial_safety_critic,recovery_success,0.230729,0.019903,10
contact_mode_shift,adversarial_safety_critic,robust_utility,-0.412834,0.032702,10
contact_mode_shift,adversarial_safety_critic,task_success,0.147917,0.018897,10
contact_mode_shift,adversarial_safety_critic,transfer_violation,0.832813,0.015403,10
contact_mode_shift,adversarial_safety_critic,unshielded_violation,0.882813,0.012664,10
contact_mode_shift,boundary_learning_filter_v4,action_regret,0.567225,0.010541,10
contact_mode_shift,boundary_learning_filter_v4,boundary_ece,0.117193,0.017962,10
contact_mode_shift,boundary_learning_filter_v4,boundary_f1,0.849002,0.012028,10
contact_mode_shift,boundary_learning_filter_v4,deployed_violation,0.566667,0.019536,10
contact_mode_shift,boundary_learning_filter_v4,filter_dependence,0.306268,0.003147,10
contact_mode_shift,boundary_learning_filter_v4,intervention_rate,0.938021,0.007369,10
contact_mode_shift,boundary_learning_filter_v4,intervention_severity,0.136863,0.001246,10
contact_mode_shift,boundary_learning_filter_v4,mechanism_utility,0.002073,0.026848,10
contact_mode_shift,boundary_learning_filter_v4,recovery_success,0.324479,0.014034,10
contact_mode_shift,boundary_learning_filter_v4,robust_utility,-0.310656,0.035352,10
contact_mode_shift,boundary_learning_filter_v4,task_success,0.199479,0.024160,10
contact_mode_shift,boundary_learning_filter_v4,transfer_violation,0.776042,0.025600,10
contact_mode_shift,boundary_learning_filter_v4,unshielded_violation,0.876562,0.019844,10
contact_mode_shift,cbf_safety_filter,action_regret,0.555728,0.009620,10
contact_mode_shift,cbf_safety_filter,boundary_ece,0.188175,0.019463,10
contact_mode_shift,cbf_safety_filter,boundary_f1,0.866774,0.014596,10
contact_mode_shift,cbf_safety_filter,deployed_violation,0.298958,0.020654,10
contact_mode_shift,cbf_safety_filter,filter_dependence,0.860198,0.009999,10
contact_mode_shift,cbf_safety_filter,intervention_rate,0.980729,0.006465,10
contact_mode_shift,cbf_safety_filter,intervention_severity,0.257269,0.001776,10
contact_mode_shift,cbf_safety_filter,mechanism_utility,-0.278576,0.016392,10
contact_mode_shift,cbf_safety_filter,recovery_success,0.600000,0.013073,10
contact_mode_shift,cbf_safety_filter,robust_utility,-0.062684,0.030018,10
contact_mode_shift,cbf_safety_filter,task_success,0.421354,0.019751,10
contact_mode_shift,cbf_safety_filter,transfer_violation,0.918750,0.015829,10
contact_mode_shift,cbf_safety_filter,unshielded_violation,0.900000,0.011058,10
contact_mode_shift,conformal_uncertainty_shield,action_regret,0.577124,0.010595,10
contact_mode_shift,conformal_uncertainty_shield,boundary_ece,0.272483,0.018123,10
contact_mode_shift,conformal_uncertainty_shield,boundary_f1,0.869482,0.012344,10
contact_mode_shift,conformal_uncertainty_shield,deployed_violation,0.323437,0.023201,10
contact_mode_shift,conformal_uncertainty_shield,filter_dependence,0.893764,0.006943,10
contact_mode_shift,conformal_uncertainty_shield,intervention_rate,0.987500,0.005093,10
contact_mode_shift,conformal_uncertainty_shield,intervention_severity,0.305657,0.001638,10
contact_mode_shift,conformal_uncertainty_shield,mechanism_utility,-0.294038,0.020162,10
contact_mode_shift,conformal_uncertainty_shield,recovery_success,0.575521,0.018591,10
contact_mode_shift,conformal_uncertainty_shield,robust_utility,-0.127053,0.034535,10
contact_mode_shift,conformal_uncertainty_shield,task_success,0.393229,0.025702,10
contact_mode_shift,conformal_uncertainty_shield,transfer_violation,0.903646,0.007338,10
contact_mode_shift,conformal_uncertainty_shield,unshielded_violation,0.897396,0.019071,10
contact_mode_shift,counterfactual_boundary_learning_filter_v5,action_regret,0.512267,0.010746,10
contact_mode_shift,counterfactual_boundary_learning_filter_v5,boundary_ece,0.099724,0.024674,10
contact_mode_shift,counterfactual_boundary_learning_filter_v5,boundary_f1,0.865456,0.012645,10
contact_mode_shift,counterfactual_boundary_learning_filter_v5,deployed_violation,0.476563,0.023636,10
contact_mode_shift,counterfactual_boundary_learning_filter_v5,filter_dependence,0.253458,0.001818,10
contact_mode_shift,counterfactual_boundary_learning_filter_v5,intervention_rate,0.969271,0.005785,10
contact_mode_shift,counterfactual_boundary_learning_filter_v5,intervention_severity,0.150171,0.001001,10
contact_mode_shift,counterfactual_boundary_learning_filter_v5,mechanism_utility,0.039803,0.025270,10
contact_mode_shift,counterfactual_boundary_learning_filter_v5,recovery_success,0.397917,0.028922,10
contact_mode_shift,counterfactual_boundary_learning_filter_v5,robust_utility,-0.170640,0.034423,10
contact_mode_shift,counterfactual_boundary_learning_filter_v5,task_success,0.272396,0.023380,10
contact_mode_shift,counterfactual_boundary_learning_filter_v5,transfer_violation,0.744792,0.022210,10
contact_mode_shift,counterfactual_boundary_learning_filter_v5,unshielded_violation,0.869792,0.020189,10
contact_mode_shift,geometric_projection_filter,action_regret,0.631169,0.008260,10
contact_mode_shift,geometric_projection_filter,boundary_ece,0.218401,0.017741,10
contact_mode_shift,geometric_projection_filter,boundary_f1,0.785479,0.012833,10
contact_mode_shift,geometric_projection_filter,deployed_violation,0.543229,0.013183,10
contact_mode_shift,geometric_projection_filter,filter_dependence,0.614744,0.010428,10
contact_mode_shift,geometric_projection_filter,intervention_rate,0.804687,0.011910,10
contact_mode_shift,geometric_projection_filter,intervention_severity,0.167988,0.002429,10
contact_mode_shift,geometric_projection_filter,mechanism_utility,-0.189557,0.022841,10
contact_mode_shift,geometric_projection_filter,recovery_success,0.366667,0.019140,10
contact_mode_shift,geometric_projection_filter,robust_utility,-0.349037,0.030097,10
contact_mode_shift,geometric_projection_filter,task_success,0.221354,0.024360,10
contact_mode_shift,geometric_projection_filter,transfer_violation,0.917708,0.013509,10
contact_mode_shift,geometric_projection_filter,unshielded_violation,0.905729,0.019809,10
contact_mode_shift,lagrangian_safe_rl,action_regret,0.610741,0.009535,10
contact_mode_shift,lagrangian_safe_rl,boundary_ece,0.209215,0.018272,10
contact_mode_shift,lagrangian_safe_rl,boundary_f1,0.783854,0.017104,10
contact_mode_shift,lagrangian_safe_rl,deployed_violation,0.659896,0.018826,10
contact_mode_shift,lagrangian_safe_rl,filter_dependence,0.310253,0.009432,10
contact_mode_shift,lagrangian_safe_rl,intervention_rate,0.791667,0.023624,10
contact_mode_shift,lagrangian_safe_rl,intervention_severity,0.104483,0.003163,10
contact_mode_shift,lagrangian_safe_rl,mechanism_utility,-0.026074,0.017038,10
contact_mode_shift,lagrangian_safe_rl,recovery_success,0.242708,0.012750,10
contact_mode_shift,lagrangian_safe_rl,robust_utility,-0.393157,0.032829,10
contact_mode_shift,lagrangian_safe_rl,task_success,0.170313,0.023676,10
contact_mode_shift,lagrangian_safe_rl,transfer_violation,0.851042,0.011905,10
contact_mode_shift,lagrangian_safe_rl,unshielded_violation,0.882292,0.014046,10
contact_mode_shift,oracle_boundary_teacher,action_regret,0.326730,0.010547,10
contact_mode_shift,oracle_boundary_teacher,boundary_ece,0.036645,0.010445,10
contact_mode_shift,oracle_boundary_teacher,boundary_f1,0.873918,0.012086,10
contact_mode_shift,oracle_boundary_teacher,deployed_violation,0.187500,0.020976,10
contact_mode_shift,oracle_boundary_teacher,filter_dependence,0.167934,0.001057,10
contact_mode_shift,oracle_boundary_teacher,intervention_rate,1.000000,0.000000,10
contact_mode_shift,oracle_boundary_teacher,intervention_severity,0.090851,0.000159,10
contact_mode_shift,oracle_boundary_teacher,mechanism_utility,0.153030,0.019928,10
contact_mode_shift,oracle_boundary_teacher,recovery_success,0.665625,0.025546,10
contact_mode_shift,oracle_boundary_teacher,robust_utility,0.281999,0.034975,10
contact_mode_shift,oracle_boundary_teacher,task_success,0.496875,0.023926,10
contact_mode_shift,oracle_boundary_teacher,transfer_violation,0.621875,0.018526,10
contact_mode_shift,oracle_boundary_teacher,unshielded_violation,0.852604,0.016464,10
contact_mode_shift,recovery_policy_shield,action_regret,0.510942,0.009338,10
contact_mode_shift,recovery_policy_shield,boundary_ece,0.134123,0.017030,10
contact_mode_shift,recovery_policy_shield,boundary_f1,0.858703,0.011137,10
contact_mode_shift,recovery_policy_shield,deployed_violation,0.367187,0.024455,10
contact_mode_shift,recovery_policy_shield,filter_dependence,0.655440,0.005474,10
contact_mode_shift,recovery_policy_shield,intervention_rate,0.947917,0.008052,10
contact_mode_shift,recovery_policy_shield,intervention_severity,0.191074,0.001684,10
contact_mode_shift,recovery_policy_shield,mechanism_utility,-0.157808,0.015607,10
contact_mode_shift,recovery_policy_shield,recovery_success,0.523438,0.013717,10
contact_mode_shift,recovery_policy_shield,robust_utility,-0.024357,0.025252,10
contact_mode_shift,recovery_policy_shield,task_success,0.438021,0.015328,10
contact_mode_shift,recovery_policy_shield,transfer_violation,0.847917,0.014421,10
contact_mode_shift,recovery_policy_shield,unshielded_violation,0.888541,0.013020,10
contact_mode_shift,robust_mpc_shield,action_regret,0.497792,0.007071,10
contact_mode_shift,robust_mpc_shield,boundary_ece,0.150764,0.019941,10
contact_mode_shift,robust_mpc_shield,boundary_f1,0.869344,0.011582,10
contact_mode_shift,robust_mpc_shield,deployed_violation,0.249479,0.018789,10
contact_mode_shift,robust_mpc_shield,filter_dependence,0.824953,0.008145,10
contact_mode_shift,robust_mpc_shield,intervention_rate,0.981771,0.007178,10
contact_mode_shift,robust_mpc_shield,intervention_severity,0.241490,0.001743,10
contact_mode_shift,robust_mpc_shield,mechanism_utility,-0.262085,0.017876,10
contact_mode_shift,robust_mpc_shield,recovery_success,0.657292,0.012714,10
contact_mode_shift,robust_mpc_shield,robust_utility,0.114897,0.018745,10
contact_mode_shift,robust_mpc_shield,task_success,0.550521,0.013615,10
contact_mode_shift,robust_mpc_shield,transfer_violation,0.909375,0.011306,10
contact_mode_shift,robust_mpc_shield,unshielded_violation,0.907292,0.012622,10
contact_mode_shift,safety_filter_distillation,action_regret,0.561130,0.012090,10
contact_mode_shift,safety_filter_distillation,boundary_ece,0.130028,0.021121,10
contact_mode_shift,safety_filter_distillation,boundary_f1,0.860295,0.013108,10
contact_mode_shift,safety_filter_distillation,deployed_violation,0.551042,0.025500,10
contact_mode_shift,safety_filter_distillation,filter_dependence,0.323062,0.003022,10
contact_mode_shift,safety_filter_distillation,intervention_rate,0.961458,0.005093,10
contact_mode_shift,safety_filter_distillation,intervention_severity,0.137177,0.001084,10
contact_mode_shift,safety_filter_distillation,mechanism_utility,-0.021220,0.014991,10
contact_mode_shift,safety_filter_distillation,recovery_success,0.345313,0.017815,10
contact_mode_shift,safety_filter_distillation,robust_utility,-0.257890,0.037922,10
contact_mode_shift,safety_filter_distillation,task_success,0.245313,0.023841,10
contact_mode_shift,safety_filter_distillation,transfer_violation,0.809896,0.018466,10
contact_mode_shift,safety_filter_distillation,unshielded_violation,0.884375,0.010953,10
contact_mode_shift,shielded_behavior_cloning,action_regret,0.640179,0.006357,10
contact_mode_shift,shielded_behavior_cloning,boundary_ece,0.177273,0.015603,10
contact_mode_shift,shielded_behavior_cloning,boundary_f1,0.800684,0.017825,10
contact_mode_shift,shielded_behavior_cloning,deployed_violation,0.702604,0.012682,10
contact_mode_shift,shielded_behavior_cloning,filter_dependence,0.349864,0.007738,10
contact_mode_shift,shielded_behavior_cloning,intervention_rate,0.813542,0.015126,10
contact_mode_shift,shielded_behavior_cloning,intervention_severity,0.122937,0.002416,10
contact_mode_shift,shielded_behavior_cloning,mechanism_utility,-0.056672,0.021172,10
contact_mode_shift,shielded_behavior_cloning,recovery_success,0.208854,0.016280,10
contact_mode_shift,shielded_behavior_cloning,robust_utility,-0.459045,0.022854,10
contact_mode_shift,shielded_behavior_cloning,task_success,0.145833,0.017217,10
contact_mode_shift,shielded_behavior_cloning,transfer_violation,0.875521,0.013902,10
contact_mode_shift,shielded_behavior_cloning,unshielded_violation,0.885417,0.017812,10
contact_mode_shift,unfiltered_policy,action_regret,0.681646,0.004923,10
contact_mode_shift,unfiltered_policy,boundary_ece,0.595212,0.018029,10
